,date,state,abbrev,population,positive,active,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,onVentilatorCurrently,recovered,dataQualityGrade,lastUpdateEt,death,hospitalized,bedsPerThousand,total_beds
873,2020-05-01,Connecticut,CT,3563077,28764.0,25443.0,1592.0,7758.0,,,4346.0,B,5/1/2020 12:00,2339.0,7758.0,2.0,7126.154
874,2020-05-01,District of Columbia,DC,720687,4658.0,4099.0,,,,,666.0,B,4/30/2020 00:00,231.0,,4.4,3171.0228
875,2020-05-01,Delaware,DE,982895,4918.0,4582.0,281.0,,,,1403.0,B,5/1/2020 13:15,159.0,,2.2,2162.369
876,2020-05-01,Florida,FL,21992985,34728.0,33414.0,,5795.0,,,0.0,C,5/1/2020 14:32,1314.0,5795.0,2.6,57181.761000000006
877,2020-05-01,Georgia,GA,10736059,27270.0,26116.0,,5269.0,,,0.0,A,5/1/2020 14:25,1154.0,5269.0,2.4,25766.541599999997
878,2020-05-01,Hawaii,HI,1412687,618.0,602.0,,70.0,,,526.0,B,4/30/2020 00:00,16.0,70.0,1.9,2684.1052999999997
879,2020-05-01,Iowa,IA,3179849,7884.0,6983.0,345.0,,121.0,91.0,2899.0,A,4/30/2020 12:00,170.0,,3.0,9539.547
880,2020-05-01,Idaho,ID,1826156,2015.0,1924.0,,178.0,,,1175.0,C,4/30/2020 19:00,63.0,178.0,1.9,3469.6964
881,2020-05-01,Illinois,IL,12659682,56055.0,53598.0,4900.0,,1263.0,777.0,0.0,A,5/1/2020 00:00,2457.0,,2.5,31649.205
882,2020-05-01,Indiana,IN,6745354,18630.0,17455.0,1431.0,,514.0,257.0,0.0,A+,4/30/2020 23:59,1175.0,,2.7,18212.455800000003
883,2020-05-01,Kansas,KS,2910357,4449.0,4279.0,,534.0,,,280.0,A,5/1/2020 10:00,130.0,534.0,3.3,9604.1781
884,2020-05-01,Kentucky,KY,4499692,4708.0,4468.0,330.0,1375.0,178.0,,1675.0,A,4/30/2020 17:00,240.0,1375.0,3.2,14399.0144
885,2020-05-01,Louisiana,LA,4645184,28711.0,26096.0,1607.0,,,230.0,17303.0,B,5/1/2020 13:00,1927.0,,3.3,15329.1072
886,2020-05-01,Massachusetts,MA,6976597,64311.0,60595.0,3716.0,6169.0,947.0,,0.0,A,5/1/2020 12:00,3716.0,6169.0,2.3,16046.173099999998
887,2020-05-01,Maryland,MD,6083116,23472.0,20602.0,1668.0,4718.0,568.0,,1517.0,A,5/1/2020 10:00,1192.0,4718.0,1.9,11557.920399999999
888,2020-05-01,Maine,ME,1345790,1123.0,1042.0,37.0,177.0,17.0,9.0,657.0,B,5/1/2020 11:45,55.0,177.0,2.5,3364.475
889,2020-05-01,Michigan,MI,10045029,42356.0,37590.0,2319.0,,966.0,760.0,8342.0,A+,5/1/2020 11:00,3866.0,,2.5,25112.572500000002
890,2020-05-01,Minnesota,MN,5700671,5730.0,4793.0,369.0,1096.0,118.0,,1911.0,A,4/30/2020 17:00,371.0,1096.0,2.5,14251.677500000002
891,2020-05-01,Missouri,MO,6169270,7835.0,7498.0,883.0,,,137.0,0.0,A,5/1/2020 15:00,337.0,,3.1,19124.737
892,2020-05-01,Mississippi,MS,2989260,7212.0,6554.0,651.0,1226.0,160.0,75.0,3413.0,B,4/30/2020 00:00,281.0,1226.0,4.0,11957.04
893,2020-05-01,Montana,MT,1086759,453.0,437.0,5.0,61.0,,,397.0,C,4/30/2020 00:00,16.0,61.0,3.3,3586.3046999999997
894,2020-05-01,North Carolina,NC,10611862,10923.0,10524.0,547.0,,,,0.0,B,5/1/2020 11:00,399.0,,2.1,22284.9102
895,2020-05-01,North Dakota,ND,761723,1107.0,1048.0,27.0,86.0,,,482.0,C,5/1/2020 13:00,23.0,86.0,4.3,3275.4089
896,2020-05-01,Nebraska,NE,1952570,4281.0,4211.0,,,,,0.0,D,4/30/2020 19:45,70.0,,3.6,7029.2519999999995
897,2020-05-01,New Hampshire,NH,1371246,2146.0,2074.0,112.0,262.0,,,980.0,C,4/30/2020 09:00,72.0,262.0,2.1,2879.6166000000003
898,2020-05-01,New Jersey,NJ,8936574,121190.0,111424.0,5972.0,,1724.0,1286.0,15642.0,A+,5/1/2020 13:00,7538.0,,2.4,21447.7776
899,2020-05-01,New Mexico,NM,2096640,3411.0,3288.0,172.0,536.0,,,760.0,C,5/1/2020 10:55,123.0,536.0,1.8,3773.9519999999998
900,2020-05-01,Nevada,NV,3139658,5227.0,4810.0,,,,,182.0,D,5/1/2020 10:00,243.0,,2.1,6593.2818
901,2020-05-01,New York,NY,19440469,308314.0,280785.0,10993.0,67180.0,,,56187.0,B,5/1/2020 00:00,18610.0,67180.0,2.7,52489.2663
902,2020-05-01,Ohio,OH,11747694,18743.0,17741.0,,3634.0,,,0.0,B,5/1/2020 14:00,1002.0,3634.0,2.8,32893.5432
903,2020-05-01,Oklahoma,OK,3954821,3748.0,3396.0,255.0,715.0,113.0,,2467.0,A,5/1/2020 00:00,230.0,715.0,2.8,11073.4988
904,2020-05-01,Oregon,OR,4301089,2579.0,2475.0,208.0,591.0,49.0,23.0,0.0,A,5/1/2020 11:00,104.0,591.0,1.6,6881.7424
905,2020-05-01,Pennsylvania,PA,12820878,46971.0,44617.0,2683.0,,,590.0,0.0,B,5/1/2020 15:30,2354.0,,2.9,37180.5462
906,2020-05-01,Rhode Island,RI,1056161,8962.0,8355.0,352.0,937.0,76.0,51.0,485.0,A+,5/1/2020 00:00,279.0,937.0,2.1,2217.9381000000003
907,2020-05-01,South Carolina,SC,5210095,6258.0,5851.0,,1110.0,,,3622.0,B,5/1/2020 16:00,256.0,1110.0,2.4,12504.228000000001
908,2020-05-01,South Dakota,SD,903027,2525.0,2432.0,69.0,179.0,,,1686.0,C,5/1/2020 11:28,21.0,179.0,4.8,4334.5296
909,2020-05-01,Tennessee,TN,6897576,11891.0,10536.0,,1113.0,,,5546.0,B,5/1/2020 15:00,204.0,1113.0,2.9,20002.9704
910,2020-05-01,Texas,TX,29472295,29229.0,27915.0,1778.0,,,,14122.0,B,5/1/2020 13:00,816.0,,2.3,67786.27849999999
911,2020-05-01,Utah,UT,3282115,4828.0,4626.0,,403.0,,,2062.0,C,5/1/2020 15:00,46.0,403.0,1.8,5907.807
912,2020-05-01,Virginia,VA,8626207,16901.0,15295.0,1431.0,3654.0,366.0,193.0,2196.0,B,4/30/2020 17:00,581.0,3654.0,2.1,18115.0347
913,2020-05-01,Vermont,VT,628061,879.0,829.0,19.0,,,,0.0,C,5/1/2020 10:10,50.0,,2.1,1318.9281
914,2020-05-01,Washington,WA,7797095,15682.0,14868.0,470.0,,120.0,,0.0,B,5/1/2020 00:00,814.0,,1.7,13255.0615
915,2020-05-01,Wisconsin,WI,5851754,7314.0,6538.0,560.0,1544.0,127.0,,3352.0,A+,5/1/2020 16:00,327.0,1544.0,2.1,12288.6834
916,2020-05-01,West Virginia,WV,1778070,1136.0,1084.0,81.0,,33.0,18.0,555.0,C,5/1/2020 10:00,46.0,,3.8,6756.665999999999
917,2020-05-01,Wyoming,WY,567025,559.0,552.0,13.0,56.0,,,373.0,C,4/30/2020 00:00,7.0,56.0,3.5,1984.5874999999999
918,2020-04-30,Alaska,AK,734002,355.0,346.0,19.0,,,,252.0,C,4/30/2020 15:00,9.0,,2.2,1614.8044
919,2020-04-30,Alabama,AL,4908621,7019.0,6750.0,,978.0,,,0.0,B,4/30/2020 00:00,269.0,978.0,3.1,15216.725100000001
920,2020-04-30,Arkansas,AR,3038999,3255.0,3136.0,95.0,402.0,,23.0,1305.0,B,4/30/2020 14:49,61.0,402.0,3.2,9724.7968
921,2020-04-30,Arizona,AZ,7378494,7648.0,6901.0,755.0,1169.0,311.0,194.0,1499.0,A+,4/30/2020 00:00,320.0,1169.0,1.9,14019.138599999998
922,2020-04-30,California,CA,39937489,48917.0,46935.0,4981.0,,1473.0,,0.0,B,4/29/2020 00:00,1982.0,,1.8,71887.4802
923,2020-04-30,Colorado,CO,5845526,14758.0,13992.0,966.0,2621.0,,,2415.0,B,4/30/2020 00:00,766.0,2621.0,1.9,11106.499399999999
924,2020-04-30,Connecticut,CT,3563077,27700.0,25443.0,1650.0,,,,0.0,C,4/30/2020 16:00,2257.0,,2.0,7126.154
925,2020-04-30,District of Columbia,DC,720687,4323.0,3901.0,,,,,660.0,B,4/30/2020 00:00,224.0,,4.4,3171.0228
926,2020-04-30,Delaware,DE,982895,4734.0,4511.0,296.0,,,,1275.0,B,4/30/2020 12:10,152.0,,2.2,2162.369
927,2020-04-30,Florida,FL,21992985,33690.0,32400.0,,5795.0,,,0.0,C,4/30/2020 09:44,1290.0,5795.0,2.6,57181.761000000006
928,2020-04-30,Georgia,GA,10736059,26155.0,25035.0,,5156.0,,,0.0,A,4/30/2020 14:25,1120.0,5156.0,2.4,25766.541599999997
929,2020-04-30,Hawaii,HI,1412687,613.0,597.0,,69.0,,,516.0,B,4/29/2020 18:00,16.0,69.0,1.9,2684.1052999999997
930,2020-04-30,Iowa,IA,3179849,7145.0,6695.0,335.0,,121.0,86.0,2697.0,B,4/29/2020 12:00,162.0,,3.0,9539.547
931,2020-04-30,Idaho,ID,1826156,1984.0,1892.0,,175.0,,,1121.0,C,4/29/2020 19:00,60.0,175.0,1.9,3469.6964
932,2020-04-30,Illinois,IL,12659682,52918.0,50563.0,4953.0,,1289.0,785.0,0.0,A,4/30/2020 00:00,2355.0,,2.5,31649.205
933,2020-04-30,Indiana,IN,6745354,17835.0,16721.0,1466.0,,549.0,275.0,0.0,A+,4/29/2020 23:59,1114.0,,2.7,18212.455800000003
934,2020-04-30,Kansas,KS,2910357,4238.0,3705.0,,523.0,,,272.0,A,4/30/2020 10:00,129.0,523.0,3.3,9604.1781
935,2020-04-30,Kentucky,KY,4499692,4539.0,4303.0,325.0,1359.0,176.0,,1668.0,A,4/29/2020 17:00,235.0,1359.0,3.2,14399.0144
936,2020-04-30,Louisiana,LA,4645184,28001.0,25815.0,1601.0,,,231.0,17303.0,B,4/30/2020 13:00,1862.0,,3.3,15329.1072
937,2020-04-30,Massachusetts,MA,6976597,62205.0,58643.0,3803.0,5942.0,1001.0,,0.0,A,4/30/2020 16:00,3562.0,5942.0,2.3,16046.173099999998
938,2020-04-30,Maryland,MD,6083116,21742.0,19771.0,1711.0,4559.0,590.0,,1432.0,A,4/30/2020 10:00,1140.0,4559.0,1.9,11557.920399999999
939,2020-04-30,Maine,ME,1345790,1095.0,1004.0,35.0,170.0,18.0,8.0,631.0,B,4/30/2020 11:45,53.0,170.0,2.5,3364.475
940,2020-04-30,Michigan,MI,10045029,41379.0,36729.0,2319.0,,966.0,760.0,8342.0,A+,4/30/2020 11:00,3789.0,,2.5,25112.572500000002
941,2020-04-30,Minnesota,MN,5700671,5136.0,4325.0,365.0,1044.0,130.0,,1829.0,A,4/29/2020 17:00,343.0,1044.0,2.5,14251.677500000002
942,2020-04-30,Missouri,MO,6169270,7562.0,7233.0,853.0,,,141.0,0.0,A,4/30/2020 15:00,329.0,,3.1,19124.737
943,2020-04-30,Mississippi,MS,2989260,6815.0,6319.0,639.0,1175.0,146.0,72.0,3413.0,B,4/29/2020 19:00,261.0,1175.0,4.0,11957.04
944,2020-04-30,Montana,MT,1086759,453.0,435.0,5.0,61.0,,,392.0,C,4/30/2020 00:00,16.0,61.0,3.3,3586.3046999999997
945,2020-04-30,North Carolina,NC,10611862,10509.0,10131.0,546.0,,,,0.0,B,4/30/2020 11:00,378.0,,2.1,22284.9102
946,2020-04-30,North Dakota,ND,761723,1067.0,1014.0,30.0,85.0,,,458.0,C,4/30/2020 13:00,19.0,85.0,4.3,3275.4089
947,2020-04-30,Nebraska,NE,1952570,3784.0,3716.0,,,,,0.0,D,4/29/2020 19:45,68.0,,3.6,7029.2519999999995
948,2020-04-30,New Hampshire,NH,1371246,2054.0,1998.0,107.0,259.0,,,980.0,C,4/29/2020 09:00,66.0,259.0,2.1,2879.6166000000003
949,2020-04-30,New Jersey,NJ,8936574,118652.0,109594.0,6137.0,,1765.0,1271.0,15642.0,A+,4/30/2020 13:00,7228.0,,2.4,21447.7776
950,2020-04-30,New Mexico,NM,2096640,3213.0,3101.0,163.0,536.0,,,734.0,C,4/29/2020 20:02,112.0,536.0,1.8,3773.9519999999998
951,2020-04-30,Nevada,NV,3139658,4998.0,4704.0,,,,,158.0,D,4/30/2020 10:00,237.0,,2.1,6593.2818
952,2020-04-30,New York,NY,19440469,304372.0,276214.0,11598.0,66369.0,,,54771.0,B,4/30/2020 00:00,18321.0,66369.0,2.7,52489.2663
953,2020-04-30,Ohio,OH,11747694,18027.0,17052.0,,3533.0,,,0.0,B,4/30/2020 14:00,975.0,3533.0,2.8,32893.5432
954,2020-04-30,Oklahoma,OK,3954821,3618.0,3259.0,291.0,703.0,127.0,,2401.0,A,4/29/2020 00:00,222.0,703.0,2.8,11073.4988
955,2020-04-30,Oregon,OR,4301089,2510.0,2407.0,243.0,578.0,65.0,28.0,0.0,A,4/30/2020 11:00,103.0,578.0,1.6,6881.7424
956,2020-04-30,Pennsylvania,PA,12820878,45763.0,43471.0,2707.0,,,556.0,0.0,B,4/30/2020 00:00,2292.0,,2.9,37180.5462
957,2020-04-30,Rhode Island,RI,1056161,8621.0,7996.0,339.0,896.0,85.0,54.0,461.0,A+,4/30/2020 00:00,266.0,896.0,2.1,2217.9381000000003
958,2020-04-30,South Carolina,SC,5210095,6095.0,5651.0,,1000.0,,,3252.0,B,4/30/2020 16:04,244.0,1000.0,2.4,12504.228000000001
959,2020-04-30,South Dakota,SD,903027,2449.0,2360.0,76.0,173.0,,,1573.0,C,4/30/2020 11:31,17.0,173.0,4.8,4334.5296
960,2020-04-30,Tennessee,TN,6897576,10735.0,10171.0,,1045.0,,,5338.0,B,4/28/2020 15:00,199.0,1045.0,2.9,20002.9704
961,2020-04-30,Texas,TX,29472295,28087.0,26503.0,1686.0,,,,13353.0,B,4/29/2020 13:00,782.0,,2.3,67786.27849999999
962,2020-04-30,Utah,UT,3282115,4672.0,4452.0,,390.0,,,1939.0,C,4/30/2020 15:00,46.0,390.0,1.8,5907.807
963,2020-04-30,Virginia,VA,8626207,15846.0,14440.0,1550.0,3654.0,372.0,208.0,2104.0,B,4/30/2020 00:00,552.0,3654.0,2.1,18115.0347
964,2020-04-30,Vermont,VT,628061,866.0,817.0,23.0,,,,0.0,C,4/30/2020 10:34,49.0,,2.1,1318.9281
965,2020-04-30,Washington,WA,7797095,15376.0,14575.0,474.0,,145.0,,0.0,B,4/30/2020 00:00,801.0,,1.7,13255.0615
966,2020-04-30,Wisconsin,WI,5851754,6854.0,6212.0,554.0,1512.0,119.0,,3352.0,A+,4/30/2020 16:00,316.0,1512.0,2.1,12288.6834
967,2020-04-30,West Virginia,WV,1778070,1118.0,1072.0,84.0,,38.0,20.0,545.0,C,4/30/2020 10:00,41.0,,3.8,6756.665999999999
968,2020-04-30,Wyoming,WY,567025,544.0,538.0,13.0,56.0,,,371.0,C,4/29/2020 00:00,7.0,56.0,3.5,1984.5874999999999
969,2020-04-29,Alaska,AK,734002,355.0,342.0,14.0,,,,240.0,B,4/28/2020 14:50,9.0,,2.2,1614.8044
970,2020-04-29,Alabama,AL,4908621,6842.0,6597.0,,945.0,,,0.0,B,4/29/2020 00:00,245.0,945.0,3.1,15216.725100000001
971,2020-04-29,Arkansas,AR,3038999,3192.0,3070.0,93.0,389.0,,18.0,1249.0,B,4/29/2020 09:00,59.0,389.0,3.2,9724.7968
972,2020-04-29,Arizona,AZ,7378494,7202.0,6680.0,756.0,1131.0,312.0,191.0,1475.0,A+,4/29/2020 00:00,304.0,1131.0,1.9,14019.138599999998
973,2020-04-29,California,CA,39937489,46500.0,44613.0,5011.0,,1512.0,,0.0,B,4/29/2020 00:00,1887.0,,1.8,71887.4802
974,2020-04-29,Colorado,CO,5845526,14735.0,13580.0,964.0,2610.0,,,2275.0,B,4/29/2020 00:00,760.0,2610.0,1.9,11106.499399999999
975,2020-04-29,Connecticut,CT,3563077,26767.0,24599.0,1691.0,,,,0.0,C,4/29/2020 16:00,2168.0,,2.0,7126.154
976,2020-04-29,District of Columbia,DC,720687,4106.0,3804.0,,,,,660.0,B,4/29/2020 00:00,205.0,,4.4,3171.0228
977,2020-04-29,Delaware,DE,982895,4655.0,4438.0,326.0,,,,1173.0,B,4/28/2020 18:00,144.0,,2.2,2162.369
978,2020-04-29,Florida,FL,21992985,33193.0,31953.0,,5624.0,,,0.0,C,4/29/2020 09:51,1240.0,5624.0,2.6,57181.761000000006
979,2020-04-29,Georgia,GA,10736059,25572.0,24479.0,,5056.0,,,0.0,A,4/29/2020 14:25,1093.0,5056.0,2.4,25766.541599999997
980,2020-04-29,Hawaii,HI,1412687,609.0,593.0,,69.0,,,505.0,B,4/28/2020 18:00,16.0,69.0,1.9,2684.1052999999997
981,2020-04-29,Iowa,IA,3179849,6843.0,6240.0,323.0,,100.0,74.0,2428.0,B,4/28/2020 12:00,148.0,,3.0,9539.547
982,2020-04-29,Idaho,ID,1826156,1952.0,1892.0,,173.0,,,1087.0,C,4/28/2020 19:00,60.0,173.0,1.9,3469.6964
983,2020-04-29,Illinois,IL,12659682,50355.0,48140.0,5036.0,,1290.0,777.0,0.0,A,4/29/2020 00:00,2215.0,,2.5,31649.205
984,2020-04-29,Indiana,IN,6745354,17182.0,16117.0,1484.0,,570.0,262.0,0.0,A,4/28/2020 23:59,1065.0,,2.7,18212.455800000003
985,2020-04-29,Kansas,KS,2910357,3738.0,3525.0,,515.0,,,266.0,A,4/29/2020 10:00,125.0,515.0,3.3,9604.1781
986,2020-04-29,Kentucky,KY,4499692,4375.0,4150.0,320.0,1331.0,170.0,,1617.0,A,4/28/2020 17:00,225.0,1331.0,3.2,14399.0144
987,2020-04-29,Louisiana,LA,4645184,27660.0,25485.0,1629.0,,,244.0,17303.0,B,4/29/2020 13:00,1802.0,,3.3,15329.1072
988,2020-04-29,Massachusetts,MA,6976597,60265.0,56860.0,3856.0,5758.0,1011.0,,0.0,A,4/29/2020 16:00,3405.0,5758.0,2.3,16046.173099999998
989,2020-04-29,Maryland,MD,6083116,20849.0,19097.0,1610.0,4402.0,586.0,,1361.0,A,4/29/2020 10:00,1078.0,4402.0,1.9,11557.920399999999
990,2020-04-29,Maine,ME,1345790,1056.0,989.0,32.0,166.0,17.0,7.0,615.0,B,4/29/2020 12:00,52.0,166.0,2.5,3364.475
991,2020-04-29,Michigan,MI,10045029,40399.0,35694.0,2498.0,,997.0,778.0,8342.0,A+,4/29/2020 11:00,3670.0,,2.5,25112.572500000002
992,2020-04-29,Minnesota,MN,5700671,4644.0,3880.0,320.0,950.0,119.0,,1724.0,A,4/28/2020 17:00,319.0,950.0,2.5,14251.677500000002
993,2020-04-29,Missouri,MO,6169270,7425.0,7107.0,891.0,,,125.0,0.0,A,4/29/2020 15:00,318.0,,3.1,19124.737
994,2020-04-29,Mississippi,MS,2989260,6569.0,6103.0,677.0,1126.0,151.0,69.0,3413.0,B,4/28/2020 19:00,250.0,1126.0,4.0,11957.04
995,2020-04-29,Montana,MT,1086759,451.0,436.0,5.0,61.0,,,382.0,C,4/29/2020 00:00,16.0,61.0,3.3,3586.3046999999997
996,2020-04-29,North Carolina,NC,10611862,9948.0,9594.0,551.0,,,,0.0,B,4/29/2020 11:00,354.0,,2.1,22284.9102
997,2020-04-29,North Dakota,ND,761723,1033.0,972.0,28.0,82.0,,,437.0,C,4/29/2020 13:00,19.0,82.0,4.3,3275.4089
998,2020-04-29,Nebraska,NE,1952570,3374.0,3319.0,,,,,0.0,D,4/28/2020 19:45,55.0,,3.6,7029.2519999999995
999,2020-04-29,New Hampshire,NH,1371246,2010.0,1950.0,106.0,249.0,,,936.0,C,4/28/2020 09:00,60.0,249.0,2.1,2879.6166000000003
1000,2020-04-29,New Jersey,NJ,8936574,116264.0,107414.0,6289.0,,1811.0,1327.0,15642.0,A+,4/29/2020 13:00,6770.0,,2.4,21447.7776
1001,2020-04-29,New Mexico,NM,2096640,2974.0,2869.0,157.0,509.0,,,705.0,C,4/28/2020 18:00,110.0,509.0,1.8,3773.9519999999998
1002,2020-04-29,Nevada,NV,3139658,4898.0,4602.0,,,,,100.0,D,4/29/2020 10:00,230.0,,2.1,6593.2818
1003,2020-04-29,New York,NY,19440469,299691.0,272194.0,12159.0,65397.0,,,53238.0,B,4/29/2020 00:00,18015.0,65397.0,2.7,52489.2663
1004,2020-04-29,Ohio,OH,11747694,17303.0,16366.0,,3421.0,,,0.0,B,4/29/2020 14:00,937.0,3421.0,2.8,32893.5432
1005,2020-04-29,Oklahoma,OK,3954821,3473.0,3203.0,283.0,693.0,126.0,,2319.0,A,4/29/2020 00:00,214.0,693.0,2.8,11073.4988
1006,2020-04-29,Oregon,OR,4301089,2446.0,2345.0,227.0,569.0,56.0,24.0,0.0,A,4/29/2020 11:00,101.0,569.0,1.6,6881.7424
1007,2020-04-29,Pennsylvania,PA,12820878,44366.0,42171.0,2781.0,,,602.0,0.0,B,4/29/2020 00:00,2195.0,,2.9,37180.5462
1008,2020-04-29,Rhode Island,RI,1056161,8247.0,7688.0,269.0,750.0,80.0,55.0,391.0,A+,4/29/2020 00:00,251.0,750.0,2.1,2217.9381000000003
1009,2020-04-29,South Carolina,SC,5210095,5881.0,5543.0,,1000.0,,,3252.0,B,4/29/2020 15:30,203.0,1000.0,2.4,12504.228000000001
1010,2020-04-29,South Dakota,SD,903027,2373.0,2302.0,69.0,165.0,,,1492.0,C,4/28/2020 18:00,13.0,165.0,4.8,4334.5296
1011,2020-04-29,Tennessee,TN,6897576,10366.0,9864.0,,1013.0,,,5140.0,B,4/28/2020 15:00,195.0,1013.0,2.9,20002.9704
1012,2020-04-29,Texas,TX,29472295,27054.0,25638.0,1702.0,,,,12507.0,B,4/29/2020 13:00,732.0,,2.3,67786.27849999999
1013,2020-04-29,Utah,UT,3282115,4495.0,4304.0,,383.0,,,1790.0,C,4/29/2020 15:00,45.0,383.0,1.8,5907.807
1014,2020-04-29,Virginia,VA,8626207,14961.0,13847.0,1566.0,3608.0,387.0,222.0,2042.0,B,4/29/2020 00:00,522.0,3608.0,2.1,18115.0347
1015,2020-04-29,Vermont,VT,628061,862.0,815.0,26.0,,,,0.0,C,4/29/2020 10:25,47.0,,2.1,1318.9281
1016,2020-04-29,Washington,WA,7797095,15138.0,14352.0,490.0,,156.0,,0.0,B,4/29/2020 00:00,786.0,,1.7,13255.0615
1017,2020-04-29,Wisconsin,WI,5851754,6520.0,6212.0,577.0,1489.0,121.0,,0.0,A,4/29/2020 00:00,308.0,1489.0,2.1,12288.6834
1018,2020-04-29,West Virginia,WV,1778070,1095.0,1057.0,102.0,,40.0,21.0,504.0,C,4/29/2020 10:00,38.0,,3.8,6756.665999999999
1019,2020-04-29,Wyoming,WY,567025,536.0,529.0,12.0,56.0,,,362.0,C,4/29/2020 00:00,7.0,56.0,3.5,1984.5874999999999
1020,2020-04-28,Alaska,AK,734002,351.0,336.0,16.0,,,,228.0,B,4/28/2020 14:50,9.0,,2.2,1614.8044
1021,2020-04-28,Alabama,AL,4908621,6687.0,6445.0,,911.0,,,0.0,B,4/28/2020 00:00,242.0,911.0,3.1,15216.725100000001
1022,2020-04-28,Arkansas,AR,3038999,3111.0,3018.0,104.0,,,20.0,1146.0,B,4/28/2020 09:00,52.0,,3.2,9724.7968
1023,2020-04-28,Arizona,AZ,7378494,6948.0,6450.0,737.0,1095.0,303.0,193.0,1450.0,A+,4/27/2020 00:00,293.0,1095.0,1.9,14019.138599999998
1024,2020-04-28,California,CA,39937489,45031.0,43222.0,4983.0,,1485.0,,0.0,B,4/27/2020 00:00,1809.0,,1.8,71887.4802
1025,2020-04-28,Colorado,CO,5845526,13879.0,13173.0,994.0,2485.0,,,2275.0,B,4/27/2020 00:00,706.0,2485.0,1.9,11106.499399999999
1026,2020-04-28,Connecticut,CT,3563077,26312.0,24223.0,1732.0,,,,0.0,C,4/28/2020 16:00,2089.0,,2.0,7126.154
1027,2020-04-28,District of Columbia,DC,720687,3994.0,3707.0,,,,,660.0,B,4/27/2020 00:00,190.0,,4.4,3171.0228
1028,2020-04-28,Delaware,DE,982895,4575.0,4037.0,337.0,,,,1096.0,B,4/27/2020 18:00,137.0,,2.2,2162.369
1029,2020-04-28,Florida,FL,21992985,32846.0,31692.0,,5266.0,,,0.0,C,4/28/2020 09:36,1154.0,5266.0,2.6,57181.761000000006
1030,2020-04-28,Georgia,GA,10736059,24615.0,23589.0,,4814.0,,,0.0,B,4/28/2020 13:25,1026.0,4814.0,2.4,25766.541599999997
1031,2020-04-28,Hawaii,HI,1412687,607.0,591.0,,68.0,,,493.0,C,4/27/2020 18:00,16.0,68.0,1.9,2684.1052999999997
1032,2020-04-28,Iowa,IA,3179849,6376.0,5741.0,304.0,,98.0,64.0,2164.0,B,4/27/2020 12:00,136.0,,3.0,9539.547
1033,2020-04-28,Idaho,ID,1826156,1917.0,1841.0,,172.0,,,1039.0,C,4/27/2020 19:00,58.0,172.0,1.9,3469.6964
1034,2020-04-28,Illinois,IL,12659682,48102.0,45977.0,4738.0,,1245.0,778.0,0.0,A,4/28/2020 00:00,2125.0,,2.5,31649.205
1035,2020-04-28,Indiana,IN,6745354,16588.0,15687.0,1518.0,,546.0,275.0,0.0,B,4/27/2020 23:59,901.0,,2.7,18212.455800000003
1036,2020-04-28,Kansas,KS,2910357,3491.0,3367.0,,504.0,,,0.0,C,4/28/2020 10:00,124.0,504.0,3.3,9604.1781
1037,2020-04-28,Kentucky,KY,4499692,4146.0,3943.0,313.0,1281.0,165.0,,1521.0,A,4/27/2020 17:00,213.0,1281.0,3.2,14399.0144
1038,2020-04-28,Louisiana,LA,4645184,27286.0,25328.0,1666.0,,,244.0,17303.0,B,4/28/2020 13:00,1758.0,,3.3,15329.1072
1039,2020-04-28,Massachusetts,MA,6976597,58302.0,55149.0,3875.0,5515.0,1005.0,,0.0,B,4/28/2020 16:00,3153.0,5515.0,2.3,16046.173099999998
1040,2020-04-28,Maryland,MD,6083116,20113.0,18542.0,1528.0,4268.0,551.0,,1295.0,A,4/28/2020 10:00,1016.0,4268.0,1.9,11557.920399999999
1041,2020-04-28,Maine,ME,1345790,1040.0,972.0,33.0,163.0,17.0,7.0,585.0,B,4/28/2020 11:45,51.0,163.0,2.5,3364.475
1042,2020-04-28,Michigan,MI,10045029,39262.0,34803.0,2623.0,,1027.0,801.0,8342.0,A+,4/28/2020 11:00,3567.0,,2.5,25112.572500000002
1043,2020-04-28,Minnesota,MN,5700671,4181.0,3525.0,314.0,912.0,120.0,,1611.0,A,4/27/2020 17:00,301.0,912.0,2.5,14251.677500000002
1044,2020-04-28,Missouri,MO,6169270,7303.0,6989.0,655.0,,,105.0,0.0,B,4/28/2020 15:00,314.0,,3.1,19124.737
1045,2020-04-28,Mississippi,MS,2989260,6342.0,6103.0,639.0,1088.0,162.0,77.0,0.0,B,4/27/2020 19:00,239.0,1088.0,4.0,11957.04
1046,2020-04-28,Montana,MT,1086759,451.0,435.0,10.0,61.0,,,356.0,C,4/28/2020 00:00,15.0,61.0,3.3,3586.3046999999997
1047,2020-04-28,North Carolina,NC,10611862,9568.0,9226.0,463.0,,,,0.0,B,4/28/2020 11:00,342.0,,2.1,22284.9102
1048,2020-04-28,North Dakota,ND,761723,991.0,923.0,25.0,79.0,,,409.0,C,4/28/2020 13:00,19.0,79.0,4.3,3275.4089
1049,2020-04-28,Nebraska,NE,1952570,3358.0,3303.0,,,,,0.0,D,4/27/2020 19:45,55.0,,3.6,7029.2519999999995
1050,2020-04-28,New Hampshire,NH,1371246,1938.0,1878.0,99.0,246.0,,,798.0,C,4/27/2020 09:00,60.0,246.0,2.1,2879.6166000000003
